"場所の名前","カテゴリ","区名","所在地","TEL","避難可能時間","災害対策基本法に基づく指定","避難場所の対象とする災害","経度","緯度","分類"
"市営新生江住宅２号館","防災関連施設 - 津波避難ビル・水害時避難ビル","旭区","生江３-16-２","","24時間","指定緊急避難場所","津波、洪水","135.535544996672","34.7286410013818","津波避難ビル・水害時避難ビル"
"市営大淀住宅１号館","防災関連施設 - 津波避難ビル・水害時避難ビル","北区","本庄東3-6","","24時間","指定緊急避難場所","津波、洪水","135.509156005387","34.7170329965886","津波避難ビル・水害時避難ビル"
"市営大和田第３住宅１号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西淀川区","大和田２-４-１","","24時間","指定緊急避難場所","津波、洪水","135.443329995601","34.7037849971925","津波避難ビル・水害時避難ビル"
"市営城北住宅15号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","旭区","大宮５-７-１","","24時間","指定緊急避難場所","津波、洪水","135.547517004093","34.7298910005351","津波避難ビル・水害時避難ビル"
"市営古市南住宅２号館","防災関連施設 - 津波避難ビル・水害時避難ビル","城東区","古市１-５-２","","24時間","指定緊急避難場所","津波、洪水","135.555015001558","34.7083680014219","津波避難ビル・水害時避難ビル"
"市営古市南住宅１号館","防災関連施設 - 津波避難ビル・水害時避難ビル","城東区","古市１-５-１","","24時間","指定緊急避難場所","津波、洪水","135.555002995886","34.7087649994031","津波避難ビル・水害時避難ビル"
"市営友渕住宅２号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","都島区","友渕町１‐３","","24時間","指定緊急避難場所","津波、洪水","135.527258997696","34.7206090033004","津波避難ビル・水害時避難ビル"
"市営友渕住宅１号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","都島区","友渕町１‐３","","24時間","指定緊急避難場所","津波、洪水","135.526533996566","34.7207610031794","津波避難ビル・水害時避難ビル"
"市営加島東住宅１号館","防災関連施設 - 津波避難ビル・水害時避難ビル","淀川区","加島１-53-１","","24時間","指定緊急避難場所","津波、洪水","135.463731998548","34.7281659979062","津波避難ビル・水害時避難ビル"
"市営伝法住宅１号館","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","伝法１‐４","","24時間","指定緊急避難場所","津波、洪水","135.458722998056","34.6876830040608","津波避難ビル・水害時避難ビル"
"市営今福南第3住宅７号館","防災関連施設 - 津波避難ビル・水害時避難ビル","城東区","今福南４-９-７","","24時間","指定緊急避難場所","津波、洪水","135.557151000551","34.6988249993249","津波避難ビル・水害時避難ビル"
"市営今福南第3住宅号館","防災関連施設 - 津波避難ビル・水害時避難ビル","城東区","今福南４-９-８","","24時間","指定緊急避難場所","津波、洪水","135.557627996378","34.6990749982892","津波避難ビル・水害時避難ビル"
"市営中加賀屋住宅３号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","住之江区","中加賀屋１-７-３","","24時間","指定緊急避難場所","津波、洪水","135.480481000883","34.6196500009018","津波避難ビル・水害時避難ビル"
"市営中加賀屋住宅２号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","住之江区","中加賀屋１-８-２","","24時間","指定緊急避難場所","津波、洪水","135.480553004085","34.6200529970465","津波避難ビル・水害時避難ビル"
"介護老人保健施設　愛の里","防災関連施設 - 津波避難ビル・水害時避難ビル","大正区","小林東2-6-14","","24時間","指定緊急避難場所","津波、洪水","135.475879999486","34.6431860013703","津波避難ビル・水害時避難ビル"
"グレイスヴィラ姫島","防災関連施設 - 津波避難ビル・水害時避難ビル","西淀川区","姫島4-15-13","","24時間","指定緊急避難場所","津波・洪水","135.450888004475","34.7041349966034","津波避難ビル・水害時避難ビル"
"応用地質株式会社","防災関連施設 - 津波避難ビル・水害時避難ビル","淀川区","田川北2-4-66","","24時間","指定緊急避難場所","津波、洪水","135.471575001949","34.7234399969342","津波避難ビル・水害時避難ビル"
"特別養護老人ホーム ゆめあまみ","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田7-6-10","","24時間","","洪水","135.530191996903","34.5955530005219","津波避難ビル・水害時避難ビル"
"毎日インテシオ","防災関連施設 - 津波避難ビル・水害時避難ビル","北区","梅田3-4-5","","24時間","指定緊急避難場所","津波、洪水","135.490195001167","34.6984720017297","津波避難ビル・水害時避難ビル"
"此花屋内プール","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","西九条5-4-21","","24時間","","津波、洪水","135.464601995759","34.6835420017924","津波避難ビル・水害時避難ビル"
"特別養護老人ホームクレーネ大阪","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","春日出北1-22-3","","24時間","","津波、洪水","135.450976003716","34.6839170033195","津波避難ビル・水害時避難ビル"
"特別養護老人ホーム くつろぎ","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-4-17","","24時間","","洪水","135.523325995391","34.6069370045303","津波避難ビル・水害時避難ビル"
"障がい者支援施設 ヴァンサンクの郷","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田3-13-22","","8:00～20:00","","洪水","135.526345997764","34.6015679998156","津波避難ビル・水害時避難ビル"
"大阪ラセン管工業","防災関連施設 - 津波避難ビル・水害時避難ビル","西淀川区","姫里3-12-33","","営業時間中（平日9:00～17:30）","指定緊急避難場所","津波、洪水","135.457354000059","34.7089679995087","津波避難ビル・水害時避難ビル"
"在宅介護ステーション せいりょう","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田4-10-6","","8:30～17:30(日･祝日･年末年始除く）","","洪水","135.524608001477","34.5968470020752","津波避難ビル・水害時避難ビル"
"ライオンズ三国","防災関連施設 - 津波避難ビル・水害時避難ビル","淀川区","淀川区新高1-10-13","","24時間","","津波、洪水","135.481874995775","34.7309439983003","津波避難ビル・水害時避難ビル"
"ソレイユあんりゅう・なかのクリニック複合ビル","防災関連施設 - 津波避難ビル・水害時避難ビル","住之江区","安立4-4-15","","24時間","","津波、洪水","135.486933997115","34.5999429977856","津波避難ビル・水害時避難ビル"
"海西ひばり保育園","防災関連施設 - 津波避難ビル・水害時避難ビル","福島区","海老江８-13-21","","24時間","指定緊急避難場所","津波、洪水","135.468186000124","34.6957400029389","津波避難ビル・水害時避難ビル"
"ヴェルデミキ","防災関連施設 - 津波避難ビル・水害時避難ビル","北区","中崎西２-３-28","","24時間","指定緊急避難場所","津波、洪水","135.503026999579","34.7064240013391","津波避難ビル・水害時避難ビル"
"レピアこの花","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","酉島3-16-17","","24時間","指定緊急避難場所","津波、洪水","135.439832996349","34.6819899980502","津波避難ビル・水害時避難ビル"
"サーパス此花ネオスタイル","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","島屋３-８-16","","24時間","指定緊急避難場所","津波、洪水","135.442789995158","34.6761500004506","津波避難ビル・水害時避難ビル"
"アトレ御幣島","防災関連施設 - 津波避難ビル・水害時避難ビル","西淀川区","千舟２-15-８","","24時間","指定緊急避難場所","津波、洪水","135.451605995938","34.7124260020447","津波避難ビル・水害時避難ビル"
"英風女子高等専修学校","防災関連施設 - 津波避難ビル・水害時避難ビル","福島区","吉野４-13-４","","24時間","指定緊急避難場所","津波、洪水","135.471646005192","34.6884379996745","津波避難ビル・水害時避難ビル"
"浜理薬品工業（株）","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","柴島１-４-29","","8:30～17:30","指定緊急避難場所","洪水","135.510273001662","34.7265589979073","津波避難ビル・水害時避難ビル"
"此花会館／梅香殿","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","西九条５-４-24","","24時間","指定緊急避難場所","津波、洪水","135.464339996069","34.6836269986229","津波避難ビル・水害時避難ビル"
"大阪労働衛生総合センター","防災関連施設 - 津波避難ビル・水害時避難ビル","西区","土佐堀２-３-８","","9:00～17:00","指定緊急避難場所","津波、洪水","135.489985997636","34.68810700303","津波避難ビル・水害時避難ビル"
"シンプルハートホテル大阪","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","島屋３-10-31","","24時間","指定緊急避難場所","津波、洪水","135.44319200466","34.6755309968659","津波避難ビル・水害時避難ビル"
"淀川リバーサイドヴィラ","防災関連施設 - 津波避難ビル・水害時避難ビル","此花区","伝法５-４-12","","24時間","指定緊急避難場所","津波、洪水","135.44925099787","34.6877330014922","津波避難ビル・水害時避難ビル"
